formula,lg_conductivity,row_id,split,temperature,feat_n_elements,feat_entropy,feat_max_fraction,feat_min_fraction,feat_anion_fraction,frac_K,frac_Ba,frac_Na,frac_Sr,frac_Li,frac_Ca,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Sm,frac_Eu,frac_Y,frac_Er,frac_Lu,frac_Hf,frac_Mg,frac_Zr,frac_Sc,frac_Ta,frac_Ti,frac_Mn,frac_Nb,frac_Al,frac_V,frac_Zn,frac_Cr,frac_Cd,frac_In,frac_Ga,frac_Fe,frac_Co,frac_Si,frac_Ni,frac_Ag,frac_Sn,frac_Ge,frac_Bi,frac_B,frac_Sb,frac_Te,frac_Mo,frac_P,frac_H,frac_Ru,frac_W,frac_Se,frac_S,frac_I,frac_Br,frac_N,frac_Cl,frac_O,frac_F,feat_electronegativity_mean,feat_electronegativity_min,feat_electronegativity_max,feat_electronegativity_range,feat_electronegativity_std,feat_atomic_mass_mean,feat_atomic_mass_min,feat_atomic_mass_max,feat_atomic_mass_range,feat_atomic_mass_std,feat_atomic_radius_mean,feat_atomic_radius_min,feat_atomic_radius_max,feat_atomic_radius_range,feat_atomic_radius_std,feat_mendeleev_number_mean,feat_mendeleev_number_min,feat_mendeleev_number_max,feat_mendeleev_number_range,feat_mendeleev_number_std,feat_period_mean,feat_period_min,feat_period_max,feat_period_range,feat_period_std,feat_group_mean,feat_group_min,feat_group_max,feat_group_range,feat_group_std,feat_electron_affinity_mean,feat_electron_affinity_min,feat_electron_affinity_max,feat_electron_affinity_range,feat_electron_affinity_std,feat_avg_cationic_radius_mean,feat_avg_cationic_radius_min,feat_avg_cationic_radius_max,feat_avg_cationic_radius_range,feat_avg_cationic_radius_std,feat_oxidation_state_mean,feat_oxidation_state_min,feat_oxidation_state_max,feat_oxidation_state_range,feat_oxidation_state_std
LiMgPO4,-9.329754147,20,train,363.0,4,1.15374194270109,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,2.6057142857142854,0.98,3.44,2.46,1.01971784813051,18.031051714285713,6.941,30.973762,24.032762,7.0343631898795165,0.907142857142857,0.6,1.5,0.9,0.38399085873473177,82.71428571428571,12.0,101.0,89.0,30.43829489177026,2.2857142857142856,2.0,3.0,1.0,0.45175395145262565,11.714285714285714,1.0,16.0,15.0,6.474439539214091,0.9698728922857142,-0.42,1.461112979,1.8811129789999999,0.6623163422793437,0.32999999999999996,0.0,0.9,0.9,0.39457029067799093,-0.4761904761904761,-2.0,2.0,4.0,1.7804684853180874
Li5AlO4,-9.30102999566398,21,test,298.0,3,0.9433483923290392,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.027,0.98,3.44,2.46,1.1679559067019611,12.56841386,6.941,26.9815386,20.0405386,6.427781593216193,1.0899999999999999,0.6,1.45,0.85,0.40422765862815474,54.400000000000006,12.0,101.0,89.0,42.81401639650267,2.1,2.0,3.0,1.0,0.3,8.200000000000001,1.0,16.0,15.0,7.249827584156743,0.9367533015999999,0.432835,1.461112979,1.0282779789999998,0.43146348605207074,0.5175000000000001,0.0,0.9,0.9,0.4275,0.0,-2.0,3.0,5.0,1.7320508075688772
Li0.9Mg0.9In0.1PO4,-9.300162274,22,train,298.0,5,1.188728656966102,0.5797101449275363,0.014492753623188406,0.5797101449275363,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797101449275363,0.0,2.6360869565217393,0.98,3.44,2.46,1.0006088253778649,19.503559710144927,6.941,114.818,107.877,13.470046728769121,0.8999999999999999,0.6,1.55,0.9500000000000001,0.38230801755895083,83.82608695652175,12.0,101.0,89.0,29.411600058844538,2.318840579710145,2.0,5.0,3.0,0.5514868866794332,12.028985507246379,1.0,16.0,15.0,6.278491036502492,0.9866228875362318,-0.42,1.461112979,1.8811129789999999,0.6480165279414669,0.3228985507246377,0.0,0.94,0.94,0.39307078482374846,-0.4830917874396136,-2.0,3.0,5.0,1.8084933203646976
Li6Zr2O7,-9.2839966563652,23,train,298.0,3,0.9908353864438493,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,2.1746666666666665,0.98,3.44,2.46,1.1887745324025447,22.405986666666667,6.941,91.224,84.283,27.318056620627726,1.0666666666666664,0.6,1.55,0.9500000000000001,0.43767060165786276,58.46666666666667,12.0,101.0,89.0,41.47106086042277,2.4,2.0,5.0,3.0,1.019803902718557,8.4,1.0,16.0,15.0,7.172168430816443,0.9868442782,0.433289,1.461112979,1.0278239789999999,0.44746852892482814,0.4746666666666667,0.0,0.9,0.9,0.4441901494730482,0.0,-2.0,4.0,6.0,2.0976176963403033
Li3Fe(MoO4)3,-9.229824822,24,train,298.0,4,1.0280940565630372,0.631578947368421,0.05263157894736842,0.631578947368421,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,2.764736842105263,0.98,3.44,2.46,0.9458628387325991,29.288463157894736,6.941,95.94,88.999,30.478594268803256,0.9105263157894736,0.6,1.45,0.85,0.406713059128145,77.73684210526315,12.0,101.0,89.0,33.36850406763706,2.5789473684210527,2.0,5.0,3.0,1.138595139620207,11.631578947368421,1.0,16.0,15.0,5.966666408744585,1.1464449346315788,0.15323635,1.461112979,1.307876629,0.42860604252208967,0.30934210526315786,0.0,0.9,0.9,0.4065563356001484,-0.18421052631578938,-2.0,5.0,7.0,2.6318420921065786
Li2ZrO3,-9.21467016498923,25,train,298.0,3,1.0114042647073516,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.268333333333334,0.98,3.44,2.46,1.1774607801913781,25.51736666666667,6.941,91.224,84.283,29.662826145062816,1.0416666666666667,0.6,1.55,0.9500000000000001,0.44292274219727706,62.66666666666667,12.0,101.0,89.0,40.2685430026411,2.5000000000000004,2.0,5.0,3.0,1.118033988749895,9.000000000000002,1.0,16.0,15.0,7.0710678118654755,1.0087877295,0.433289,1.461112979,1.0278239789999999,0.45649869427969325,0.44333333333333336,0.0,0.9,0.9,0.4435337892677651,-1.1102230246251568e-16,-2.0,4.0,6.0,2.23606797749979
(La0.9Sr0.1)LiO2,-9.20134935455473,26,train,298.0,4,1.12099151418778,0.5,0.025,0.5,0.0,0.0,0.0,0.025,0.25,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.23625,0.95,3.44,2.49,1.2045324559761768,43.17918075,6.941,138.90547,131.96447,52.998480065668225,1.15125,0.6,2.0,1.4,0.5794919650003786,61.3,12.0,101.0,89.0,40.36657032743802,2.975,2.0,6.0,4.0,1.6953981833185974,8.975000000000001,1.0,16.0,15.0,7.058638324776245,1.0118183395,0.052066,1.461112979,1.409046979,0.4573359760639775,0.5217,0.0,1.32,1.32,0.5319262260877912,-0.024999999999999953,-2.0,3.0,5.0,2.091500657422799
(Li0.61Mg0.39)(Li0.46Mg0.005Ti0.035)Ti1.5O4,-9.18309616062434,27,train,298.0,4,1.1018440240296485,0.5714285714285714,0.05642857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.15285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05642857142857143,0.0,0.0,0.0,0.21928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,2.527135714285714,0.98,3.44,2.46,1.067399314159114,22.071541428571425,6.941,47.867,40.925999999999995,14.221765694917801,0.956142857142857,0.6,1.5,0.9,0.41188778935580034,74.85142857142857,12.0,101.0,89.0,33.45874962592912,2.495,2.0,4.0,2.0,0.8297869778270979,10.285714285714285,1.0,16.0,15.0,6.6616018175443505,0.9222608794857141,-0.42,1.461112979,1.8811129789999999,0.6625287848205584,0.3728583333333333,0.0,0.9,0.9,0.4307915593752601,1.1102230246251565e-16,-2.0,4.0,6.0,2.484523524311481
La(Li0.76Mg0.08)O2,-9.13846558914096,28,train,298.0,4,1.091393182526226,0.5208333333333334,0.020833333333333336,0.5208333333333334,0.0,0.0,0.0,0.0,0.19791666666666669,0.0,0.2604166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,2.2993750000000004,0.98,3.44,2.46,1.1904383055727836,46.38641406250001,6.941,138.90547,131.96447,55.02849401915599,1.1385416666666668,0.6,1.95,1.35,0.5869003662722962,65.09375,12.0,101.0,89.0,38.71613523589573,3.0625,2.0,6.0,4.0,1.748883572454153,9.354166666666668,1.0,16.0,15.0,6.96117082864338,1.0197629076041668,-0.42,1.461112979,1.8811129789999999,0.48188583218860565,0.5012500000000001,0.0,1.172,1.172,0.5311999976468373,-0.02083333333333326,-2.0,3.0,5.0,2.1697694129919785
Li2MgBr4,-9.10790539730952,29,test,298.0,3,0.9556998911125343,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,2.1585714285714284,0.98,2.96,1.98,0.9309968324547706,51.114714285714285,6.941,79.904,72.963,33.67213077272524,1.2857142857142854,1.15,1.5,0.3500000000000001,0.1574671977503472,69.85714285714286,12.0,98.0,86.0,37.55540125288646,3.285714285714285,2.0,4.0,2.0,0.8806305718527109,10.285714285714286,1.0,17.0,16.0,7.759128922285868,2.0386359485714283,-0.42,3.3635883,3.7835883,1.5631021796697688,0.7057142857142856,0.57,0.9,0.33000000000000007,0.15719479661118768,1.714285714285714,1.0,2.0,1.0,0.45175395145262565
Li6PO5Cl,-9.0,30,train,298.0,4,1.1189688668816267,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.0,2.186923076923077,0.98,3.44,2.46,1.1614936313304958,14.46690476923077,6.941,35.453,28.512000000000004,9.048887277138846,1.0538461538461539,0.6,1.45,0.85,0.39000075860948824,58.92307692307692,12.0,101.0,89.0,43.53152975534212,2.153846153846154,2.0,3.0,1.0,0.36080121229410994,9.076923076923077,1.0,17.0,16.0,7.488057553007974,1.1825534311538464,0.61804922,3.61272528,2.9946760599999998,0.8036335656070757,0.4834615384615385,0.0,0.9,0.9,0.4147445210626408,0.05128205128205124,-2.0,3.0,5.0,1.7039228436755025
Li3SbS3,-9.0,31,train,298.0,3,1.0042424730540764,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.8185714285714285,0.98,2.58,1.6,0.746657859520459,34.11114285714285,6.941,121.76,114.819,37.62509088523839,1.257142857142857,1.0,1.45,0.44999999999999996,0.22269224668742707,58.0,12.0,94.0,82.0,39.88555055226319,2.8571428571428568,2.0,5.0,3.0,0.989743318610787,9.428571428571429,1.0,16.0,15.0,7.306692487168241,1.3046945185714285,0.61804922,2.07710426,1.45905504,0.683530287868939,0.7057142857142856,0.47,0.9,0.43000000000000005,0.20541645106307077,1.7380952380952381,1.0,2.5,1.5,0.694977119967925
(Li0.5Ce0.25Pr0.25)(MoO4),-9.0,32,train,298.0,5,1.0408500236214475,0.6666666666666666,0.041666666666666664,0.6666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.82875,0.98,3.44,2.46,0.9221411339016026,38.94400208333334,6.941,140.90765,133.96665,42.86519289872728,0.9166666666666669,0.6,1.85,1.25,0.4588633299312068,80.29166666666669,12.0,101.0,89.0,31.165524711699554,2.8333333333333335,2.0,6.0,4.0,1.462494064565354,12.000000000000002,1.0,16.0,15.0,5.787918451395114,1.1796772072500001,0.1092346,1.461112979,1.351878379,0.4147213631814083,0.2933333333333334,0.0,1.08,1.08,0.42068561763969176,-0.1458333333333333,-2.0,5.0,7.0,2.789411402468668
LiF,-8.970616222,33,train,594.0,2,0.6931471805599453,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.48,0.98,3.98,3.0,1.5,12.969701599999999,6.941,18.9984032,12.0574032,6.0287016,0.975,0.5,1.45,0.95,0.475,57.0,12.0,102.0,90.0,45.0,2.0,2.0,2.0,0.0,0.0,9.0,1.0,17.0,16.0,8.0,2.009619522,0.61804922,3.401189824,2.7831406039999997,1.3915703019999999,0.56,0.22,0.9,0.68,0.34,0.0,-1.0,1.0,2.0,1.0
LiFePO4,-8.958607315,34,train,303.0,4,1.15374194270109,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,2.6799999999999997,0.98,3.44,2.46,0.938311553498395,22.536766,6.941,55.845,48.903999999999996,15.093981239938708,0.8928571428571428,0.6,1.45,0.85,0.3629527433117857,81.0,12.0,101.0,89.0,31.263854071892215,2.4285714285714284,2.0,4.0,2.0,0.7284313590846836,12.57142857142857,1.0,16.0,15.0,5.447335989982177,1.0517637994285713,0.15323635,1.461112979,1.307876629,0.501262164302555,0.3289285714285714,0.0,0.9,0.9,0.39313723781283055,-0.4047619047619047,-2.0,2.5,4.5,1.8853174185551576
Li0.85Mg0.85In0.15PO4,-8.899629455,35,train,298.0,5,1.1966096352521685,0.5839416058394161,0.021897810218978103,0.5839416058394161,0.0,0.0,0.0,0.0,0.12408759124087591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12408759124087591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14598540145985403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839416058394161,0.0,2.6516058394160584,0.98,3.44,2.46,0.9903433258378604,20.255936058394163,6.941,114.818,107.877,15.72237169011523,0.8963503649635037,0.6,1.55,0.9500000000000001,0.3813936715768169,84.39416058394161,12.0,101.0,89.0,28.85639188745769,2.3357664233576645,2.0,5.0,3.0,0.5953269636234652,12.189781021897812,1.0,16.0,15.0,6.169779002910016,0.995181279270073,-0.42,1.461112979,1.8811129789999999,0.6404177603094838,0.3192700729927007,0.0,0.94,0.94,0.3922527768278916,-0.4866180048661801,-2.0,3.0,5.0,1.8226361658126
(Li2O)16.6(SiO2)83.4,-8.887183074,36,train,298.0,3,0.9003254008126582,0.6113333333333334,0.11066666666666668,0.6113333333333334,0.0,0.0,0.0,0.0,0.11066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6113333333333334,0.0,2.73964,0.98,3.44,2.46,0.9157025010340423,18.35687286666667,6.941,28.0855,21.1445,6.643158284326599,0.8330666666666667,0.6,1.45,0.85,0.308442207804891,86.70266666666669,12.0,101.0,89.0,27.2643526646466,2.2780000000000005,2.0,3.0,1.0,0.44801339265696066,13.784000000000002,1.0,16.0,15.0,4.593619923328442,1.3479114306820001,0.61804922,1.461112979,0.843063759,0.2593594331371296,0.24972000000000005,0.0,0.9,0.9,0.3291575938665247,-1.112,-2.0,1.0,3.0,1.1486757592985064
(Li2O)50(P2O5)50,-8.879426069,37,test,298.0,3,0.9502705392332347,0.6,0.2,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.6980000000000004,0.98,3.44,2.46,0.9860304254940615,17.182592399999997,6.941,30.973762,24.032762,7.7367487562923385,0.8499999999999999,0.6,1.45,0.85,0.33763886032268264,81.0,12.0,101.0,89.0,34.762048271067115,2.2,2.0,3.0,1.0,0.4,12.799999999999999,1.0,16.0,15.0,5.912698199637794,1.1495994534,0.61804922,1.461112979,0.843063759,0.38368447907009995,0.29000000000000004,0.0,0.9,0.9,0.37202150475476553,-0.6666666666666666,-2.0,1.6666666666666667,3.666666666666667,1.6465452046971292
Li5AlS4,-8.85387196432176,38,train,298.0,3,0.9433483923290392,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.683,0.98,2.58,1.6,0.7546396491041272,18.99465386,6.941,32.065,25.124,12.139106135177997,1.25,1.0,1.45,0.44999999999999996,0.21213203435596423,51.6,12.0,94.0,82.0,39.797487357872235,2.5,2.0,3.0,1.0,0.5,8.200000000000001,1.0,16.0,15.0,7.249827584156743,1.183149814,0.432835,2.07710426,1.64426926,0.7318663766628637,0.7055,0.47,0.9,0.43000000000000005,0.20295873964922037,1.8,1.0,3.0,2.0,0.812403840463596
Li0.83Mg0.83In0.17PO4,-8.850780887,39,test,298.0,5,1.1988301374841241,0.5856515373352855,0.024890190336749635,0.5856515373352855,0.0,0.0,0.0,0.0,0.12152269399707173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12152269399707173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024890190336749635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14641288433382138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5856515373352855,0.0,2.6578770131771594,0.98,3.44,2.46,0.9860954411895718,20.5599710102489,6.941,114.818,107.877,16.536071484178283,0.8948755490483162,0.6,1.55,0.9500000000000001,0.3810136446327014,84.62371888726209,12.0,101.0,89.0,28.625779976945115,2.342606149341142,2.0,5.0,3.0,0.6120198671573293,12.254758418740849,1.0,16.0,15.0,6.124103548123531,0.9986397216105417,-0.42,1.461112979,1.8811129789999999,0.6372887934711298,0.31780380673499264,0.0,0.94,0.94,0.3919122053918999,-0.4880429477794046,-2.0,3.0,5.0,1.8283183174608502
(Li0.74Mg0.26)(Li0.40Mg0.04Ti1.56)O4,-8.82102305270683,40,train,298.0,4,1.0849004771277508,0.5714285714285714,0.04285714285714286,0.5714285714285714,0.0,0.0,0.0,0.0,0.16285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,0.22285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,2.5246571428571425,0.98,3.44,2.46,1.0708158556608574,21.982051428571427,6.941,47.867,40.925999999999995,14.382235357062077,0.9552857142857143,0.6,1.5,0.9,0.4108274626672767,74.16285714285713,12.0,101.0,89.0,34.06614226735384,2.4885714285714284,2.0,4.0,2.0,0.8340165906439677,10.282857142857143,1.0,16.0,15.0,6.666975571074647,0.9344111752571427,-0.42,1.461112979,1.8811129789999999,0.6463988759228807,0.37322857142857147,0.0,0.9,0.9,0.43122870425581555,-0.0028571428571427804,-2.0,4.0,6.0,2.4871079836727996
LiSn2(PO4)3,-8.698970004,41,train,298.0,4,0.9736489231972634,0.6666666666666666,0.05555555555555555,0.6666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.930555555555555,0.98,3.44,2.46,0.7618797821632596,29.40417144444444,6.941,118.71,111.76899999999999,32.16217733145639,0.8083333333333332,0.6,1.45,0.85,0.32199465143936096,92.22222222222223,12.0,101.0,89.0,20.473710936373326,2.5,2.0,5.0,3.0,0.9574271077563381,14.777777777777777,1.0,16.0,15.0,3.408413700039548,1.2564095943333333,0.61804922,1.461112979,0.843063759,0.3101704727367584,0.23388888888888887,0.0,0.9,0.9,0.34242823885513896,-0.9259259259259258,-2.0,1.6666666666666667,3.666666666666667,1.5418265404813813
LiVO3,-8.68824613894425,42,train,298.0,3,0.9502705392332347,0.6,0.2,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.5860000000000003,0.98,3.44,2.46,1.0659380845058497,21.176139999999997,6.941,50.9415,44.000499999999995,15.290596965664879,0.9199999999999999,0.6,1.45,0.85,0.39319206502675,73.8,12.0,101.0,89.0,35.863072930244,2.4000000000000004,2.0,4.0,2.0,0.8,10.799999999999999,1.0,16.0,15.0,6.49307323229917,1.1058100314,0.527662,1.461112979,0.933450979,0.43609318019639487,0.3355,0.0,0.9,0.9,0.41272387864042953,0.0,-2.0,5.0,7.0,2.756809750418044
